month,precipitation,temp_max,temp_min,wind,weather_encoded
11,0.0,7.2,-0.5,0.9486832980505138,4
11,0.0,11.1,2.2,1.378404875209022,4
11,1.8973665961010275,11.1,5.6,1.449137674618944,2
11,3.8987177379235853,11.1,8.3,2.16794833886788,2
11,0.7071067811865476,9.4,6.7,2.16794833886788,2
11,3.449637662132068,12.8,5.6,2.258317958127243,2
11,1.140175425099138,11.7,4.4,1.9493588689617927,2
11,4.277849927241488,13.9,9.4,2.1213203435596424,2
11,0.5477225575051661,15.0,12.2,1.9748417658131499,2
11,1.816590212458495,14.4,11.7,2.569046515733026,2
11,5.856620185738529,12.8,3.3,2.4083189157584592,2
11,1.8973665961010275,4.4,-4.3,2.3021728866442674,3
11,0.0,2.8,-4.9,2.0976176963403033,4
12,0.0,4.4,-3.2,1.4832396974191326,4
12,0.0,5.6,-3.2,2.3874672772626644,1
12,0.0,10.0,0.0,1.8973665961010275,4
12,0.8944271909999159,8.3,3.9,1.0488088481701516,2
12,1.7320508075688772,12.8,6.7,1.760681686165901,2
12,2.7202941017470885,11.7,7.8,1.8973665961010275,2
12,0.0,14.4,6.1,1.6733200530681511,4
12,3.0166206257996713,14.4,8.9,2.04939015319192,2
12,3.146426544510455,16.1,10.6,2.258317958127243,2
12,3.605551275463989,18.9,10.0,2.588435821108957,2
12,2.6267851073127395,14.4,8.3,2.5298221281347035,2
12,0.0,11.1,7.2,1.9235384061671346,4
12,0.0,10.0,3.9,1.0488088481701516,1
12,0.0,12.8,1.7,1.8708286933869707,1
12,0.0,12.2,6.7,2.4289915602982237,4
12,0.0,10.0,8.3,2.0,4
12,1.6733200530681511,8.9,6.1,1.2649110640673518,2
12,3.605551275463989,9.4,6.7,1.760681686165901,2
12,1.7320508075688772,11.1,7.2,2.073644135332772,2
12,4.427188724235731,12.8,6.7,2.345207879911715,2
12,0.0,12.8,10.0,2.280350850198276,4
12,0.0,10.6,6.1,1.224744871391589,4
12,4.538722287164087,12.2,5.0,1.9493588689617927,2
12,2.3021728866442674,7.2,3.9,1.3416407864998738,2
12,0.0,7.8,2.8,1.4832396974191326,1
12,0.0,5.6,1.7,1.0954451150103321,1
12,1.816590212458495,9.4,4.4,2.2135943621178655,2
12,2.0248456731316584,6.7,2.8,1.3416407864998738,2
12,0.0,6.1,0.6,2.073644135332772,1
12,0.0,3.3,-2.1,1.8973665961010275,4
12,0.0,3.3,-2.7,1.7320508075688772,4
1,0.0,5.6,-3.2,1.0954451150103321,4
1,1.224744871391589,5.6,0.0,1.51657508881031,2
1,0.0,5.0,1.7,1.3038404810405297,1
1,3.1937438845342623,10.6,3.3,2.1213203435596424,2
1,2.8460498941515415,12.2,9.4,2.5298221281347035,2
1,0.0,12.2,6.1,1.140175425099138,1
1,0.0,7.8,5.6,1.2649110640673518,1
1,0.0,7.8,1.7,1.61245154965971,1
1,0.5477225575051661,10.0,3.3,0.7745966692414834,2
1,2.4083189157584592,7.8,6.1,0.7071067811865476,2
1,1.224744871391589,9.4,7.2,1.0488088481701516,2
1,0.0,11.1,4.4,1.2649110640673518,1
1,0.0,9.4,2.8,1.6431676725154984,1
1,0.0,6.1,0.6,1.6733200530681511,1
1,3.1144823004794873,7.8,1.1,1.7888543819998317,2
1,0.0,11.7,5.6,2.1213203435596424,1
1,5.118593556827891,13.3,3.3,1.6733200530681511,2
1,4.61519230368573,13.9,7.2,2.569046515733026,2
1,0.7071067811865476,10.0,6.1,1.6733200530681511,2
1,0.0,10.0,3.3,1.7320508075688772,1
1,0.0,7.2,-0.5,1.140175425099138,1
1,0.8944271909999159,9.4,6.1,1.140175425099138,2
1,2.4083189157584592,12.2,8.3,1.61245154965971,2
1,0.7071067811865476,14.4,11.1,1.816590212458495,2
1,0.0,17.2,7.2,1.1832159566199232,1
1,0.0,16.1,6.1,1.4832396974191326,1
1,0.8944271909999159,11.1,8.3,1.4142135623730951,2
1,0.0,12.2,5.0,1.3416407864998738,1
1,0.0,12.2,3.3,1.70293863659264,4
1,0.0,8.3,1.1,0.8944271909999159,1
1,0.0,7.2,3.3,1.378404875209022,1
2,1.224744871391589,9.4,4.4,1.61245154965971,2
2,2.7202941017470885,11.1,5.0,2.0,2
2,1.140175425099138,10.0,5.6,1.378404875209022,2
2,2.898275349237888,10.6,4.4,1.3038404810405297,2
2,5.118593556827891,13.3,8.3,2.1447610589527217,2
2,4.159326868617084,14.4,10.0,2.1213203435596424,2
2,4.857983120596447,12.2,9.4,2.1447610589527217,2
2,1.8973665961010275,15.0,8.3,1.9748417658131499,2
2,2.4698178070456938,13.3,8.3,1.5811388300841898,2
2,0.5477225575051661,12.8,8.3,2.0,2
2,0.0,12.8,5.6,1.0,1
2,1.0,16.7,9.4,1.449137674618944,2
2,0.0,15.6,6.7,1.3038404810405297,1
2,0.5477225575051661,14.4,6.7,1.70293863659264,2
2,0.0,12.2,3.9,2.1908902300206643,4
2,0.0,15.0,5.6,2.569046515733026,1
2,0.0,16.1,4.4,2.0,4
2,0.0,12.2,4.4,1.61245154965971,4
2,2.1447610589527217,10.6,8.3,1.4832396974191326,2
2,0.8944271909999159,11.1,7.2,0.9486832980505138,2
2,0.0,12.2,5.6,2.1213203435596424,4
2,0.0,11.7,3.3,2.04939015319192,4
2,0.0,12.8,0.6,1.1832159566199232,4
2,0.0,11.1,2.2,1.224744871391589,4
2,2.0248456731316584,10.0,6.7,1.0,2
2,3.0659419433511785,11.7,7.8,1.1832159566199232,2
2,4.277849927241488,10.0,6.7,2.0,2
2,0.0,12.2,3.3,2.258317958127243,4
3,0.0,11.1,1.1,1.4832396974191326,4
3,0.0,11.1,4.4,2.1908902300206643,4
3,0.0,10.6,0.0,1.449137674618944,4
3,0.0,12.8,-0.5,1.3416407864998738,4
3,0.0,13.3,2.8,1.140175425099138,4
3,0.0,15.0,3.3,1.1832159566199232,4
3,0.0,16.7,3.9,1.6431676725154984,1
3,0.0,17.2,3.9,1.3038404810405297,1
3,0.0,14.4,4.4,1.3416407864998738,1
3,0.8944271909999159,13.3,5.0,1.61245154965971,2
3,1.5811388300841898,14.4,8.9,1.760681686165901,2
3,0.0,17.8,9.4,1.7888543819998317,4
3,1.4142135623730951,17.2,7.8,1.4832396974191326,2
3,4.123105625617661,13.9,9.4,1.9493588689617927,2
3,7.476630257007497,10.6,6.1,2.04939015319192,2
3,1.0,13.9,6.1,1.7320508075688772,2
3,0.8944271909999159,13.3,4.4,1.61245154965971,2
3,0.0,15.6,7.2,1.5811388300841898,4
3,0.0,15.6,8.3,1.378404875209022,4
3,2.0248456731316584,13.9,8.9,1.378404875209022,2
3,1.9493588689617927,13.3,8.3,2.16794833886788,2
3,1.0,11.7,6.1,1.51657508881031,2
3,2.8460498941515415,11.1,5.6,1.6733200530681511,2
3,2.756809750418044,12.8,6.1,1.9748417658131499,2
3,2.258317958127243,14.4,7.2,2.0976176963403033,2
3,0.0,20.6,10.0,1.4832396974191326,4
3,1.0,18.3,8.9,2.0,2
3,0.0,15.6,9.4,2.3874672772626644,4
3,0.0,15.6,8.9,1.7320508075688772,4
3,1.3416407864998738,17.8,10.6,1.70293863659264,2
3,1.0,12.8,6.1,2.04939015319192,2
4,2.258317958127243,12.8,5.6,1.7888543819998317,2
4,0.0,13.3,5.6,1.5491933384829668,4
4,1.224744871391589,11.1,5.0,1.8973665961010275,2
4,0.0,12.8,3.9,1.3038404810405297,4
4,0.0,16.7,2.8,1.5491933384829668,4
4,1.0,13.9,6.7,1.8708286933869707,2
4,0.7071067811865476,14.4,6.7,1.9748417658131499,2
4,0.0,17.2,6.1,1.3038404810405297,4
4,0.0,17.2,6.1,1.51657508881031,4
4,3.3015148038438356,13.9,7.8,2.1447610589527217,2
4,0.0,11.7,5.6,2.5495097567963922,4
4,0.0,13.3,5.6,1.8973665961010275,4
4,3.7416573867739413,11.7,3.9,1.8973665961010275,2
4,1.816590212458495,11.7,2.8,1.816590212458495,2
4,0.0,13.9,3.3,1.5491933384829668,4
4,0.0,17.8,3.9,1.760681686165901,4
4,0.0,18.9,6.1,1.8973665961010275,4
4,0.0,18.9,8.3,1.9748417658131499,4
4,0.0,21.1,8.3,1.8973665961010275,4
4,0.0,22.8,7.8,1.61245154965971,4
4,2.3664319132398464,17.2,6.7,1.8439088914585775,2
4,0.0,15.6,5.0,1.51657508881031,4
4,1.7320508075688772,12.2,6.7,2.0248456731316584,2
4,1.816590212458495,12.2,6.1,2.23606797749979,2
4,1.140175425099138,13.3,5.6,1.7320508075688772,2
4,0.0,15.6,4.4,1.6431676725154984,1
4,0.5477225575051661,25.0,10.6,1.51657508881031,2
4,1.3416407864998738,15.6,8.9,2.073644135332772,2
4,0.0,16.1,7.2,2.16794833886788,4
4,0.0,17.2,7.8,1.449137674618944,4
5,0.0,18.3,8.9,1.9235384061671346,4
5,0.0,18.3,7.8,1.9235384061671346,4
5,0.0,20.6,7.8,1.61245154965971,4
5,0.0,17.2,7.2,2.280350850198276,4
5,2.4698178070456938,14.4,7.2,2.258317958127243,2
5,0.0,16.7,7.2,1.61245154965971,1
5,0.0,20.6,6.1,1.7320508075688772,4
5,0.0,23.9,8.3,1.7320508075688772,4
5,0.0,26.7,9.4,1.61245154965971,4
5,0.0,19.4,11.1,1.6733200530681511,4
5,0.0,13.9,10.0,1.5811388300841898,1
5,2.073644135332772,15.6,10.6,1.816590212458495,2
5,2.0248456731316584,12.2,10.0,1.6733200530681511,2
5,0.5477225575051661,17.8,9.4,1.4142135623730951,2
5,0.0,20.0,9.4,1.6733200530681511,1
5,0.0,15.6,11.1,1.7320508075688772,4
5,0.0,19.4,10.6,1.449137674618944,4
5,0.0,25.6,12.2,1.7320508075688772,4
5,0.0,21.7,11.7,1.61245154965971,4
5,0.0,23.3,10.6,1.3416407864998738,1
5,0.0,25.6,11.7,1.449137674618944,4
5,0.0,16.7,11.7,1.9235384061671346,4
5,0.0,16.1,11.7,1.61245154965971,4
5,0.0,17.8,11.1,1.6431676725154984,4
5,0.0,15.6,11.1,1.6431676725154984,4
5,0.0,21.7,11.7,1.449137674618944,4
5,0.0,24.4,11.7,1.3416407864998738,4
5,0.0,27.8,12.2,1.449137674618944,4
5,0.0,26.1,12.8,1.5811388300841898,4
5,0.0,22.8,10.0,1.5811388300841898,4
5,0.0,25.0,11.7,1.4832396974191326,4
6,2.1447610589527217,16.1,11.7,1.8439088914585775,2
6,0.7071067811865476,17.8,12.8,2.23606797749979,2
6,0.0,20.0,11.7,1.7320508075688772,4
6,0.0,22.8,11.7,1.9748417658131499,4
6,0.0,26.7,12.8,2.073644135332772,4
6,0.0,29.4,13.3,1.61245154965971,4
6,0.0,31.1,15.6,1.7888543819998317,4
6,0.0,30.6,14.4,1.8708286933869707,4
6,0.0,28.9,14.4,1.6431676725154984,4
6,0.0,25.6,11.1,1.7320508075688772,4
6,0.0,24.4,11.1,1.8708286933869707,4
6,0.0,20.0,11.7,1.51657508881031,4
6,0.0,23.9,9.4,1.61245154965971,4
6,0.0,27.8,11.7,1.9235384061671346,4
6,0.0,30.0,16.1,1.8708286933869707,0
6,0.0,22.8,11.1,1.7320508075688772,4
6,0.0,25.0,11.1,1.760681686165901,4
6,0.0,24.4,13.9,1.7320508075688772,4
6,0.7071067811865476,23.9,13.3,1.7888543819998317,2
6,0.0,25.0,12.8,2.073644135332772,4
6,0.0,25.6,13.9,1.8439088914585775,4
6,0.0,25.0,12.8,1.5491933384829668,4
6,0.0,26.1,11.7,1.5491933384829668,4
6,0.0,25.6,16.1,1.61245154965971,4
6,0.0,30.6,15.6,1.7320508075688772,4
6,0.0,31.7,17.8,2.16794833886788,4
6,0.0,33.3,17.2,1.9748417658131499,4
6,0.5477225575051661,28.3,18.3,1.449137674618944,2
6,0.0,28.9,17.2,1.6431676725154984,4
6,0.0,30.6,15.0,1.8439088914585775,1
7,0.0,32.2,17.2,2.073644135332772,4
7,0.0,33.9,17.8,1.8439088914585775,4
7,0.0,33.3,17.8,1.61245154965971,4
7,0.0,33.3,15.0,1.70293863659264,4
7,0.0,32.8,16.7,1.449137674618944,4
7,0.0,29.4,15.6,1.7888543819998317,0
7,0.0,27.2,13.9,1.5491933384829668,4
7,0.0,30.0,14.4,1.378404875209022,0
7,0.0,28.9,14.4,1.8439088914585775,4
7,0.0,21.1,16.7,1.9235384061671346,4
7,0.0,22.2,16.7,1.7320508075688772,4
7,0.0,26.1,16.7,1.4832396974191326,4
7,0.0,25.6,16.1,1.760681686165901,4
7,0.0,27.8,16.1,1.816590212458495,4
7,0.0,26.1,14.4,1.7888543819998317,4
7,0.0,26.1,15.0,1.6733200530681511,4
7,0.0,27.8,13.9,1.816590212458495,4
7,0.0,33.3,17.8,1.8439088914585775,4
7,0.0,35.0,17.2,1.816590212458495,4
7,0.0,26.7,16.7,1.9748417658131499,4
7,0.0,23.9,15.0,1.5491933384829668,4
7,0.0,23.9,13.9,1.6733200530681511,4
7,0.0,26.1,14.4,1.378404875209022,4
7,0.5477225575051661,22.8,13.3,1.9493588689617927,2
7,0.0,21.1,14.4,1.5491933384829668,1
7,1.4142135623730951,22.2,13.9,1.61245154965971,2
7,0.0,23.3,12.2,1.378404875209022,1
7,0.0,27.8,13.9,1.8439088914585775,4
7,0.0,32.2,14.4,1.9493588689617927,4
7,0.0,34.4,17.2,1.8708286933869707,4
7,0.0,34.4,17.8,1.61245154965971,4
8,0.0,33.3,15.6,1.760681686165901,4
8,0.0,30.6,16.1,1.4142135623730951,4
8,0.0,28.3,17.2,1.51657508881031,4
8,0.0,26.1,14.4,1.61245154965971,1
8,0.0,23.3,12.2,1.8708286933869707,4
8,0.0,25.0,15.0,1.70293863659264,4
8,0.0,28.3,15.6,1.9235384061671346,4
8,0.0,25.0,15.6,1.8973665961010275,1
8,0.0,28.3,15.0,1.4832396974191326,4
8,0.0,28.9,16.1,1.5491933384829668,4
8,0.0,30.0,16.7,2.0976176963403033,4
8,2.756809750418044,28.3,16.7,1.6431676725154984,2
8,0.0,28.3,15.6,1.4832396974191326,4
8,5.522680508593631,18.3,15.0,2.280350850198276,2
8,0.0,21.7,13.9,1.9235384061671346,4
8,0.0,25.0,14.4,1.9235384061671346,4
8,0.0,27.2,13.9,1.7320508075688772,4
8,0.0,30.0,15.0,1.7320508075688772,4
8,0.0,31.7,16.1,1.449137674618944,0
8,1.4142135623730951,22.8,14.4,2.04939015319192,2
8,0.0,22.2,14.4,1.61245154965971,4
8,0.0,26.7,12.2,1.5811388300841898,0
8,0.0,27.8,13.9,1.3416407864998738,0
8,0.0,23.9,12.2,1.51657508881031,4
8,0.0,25.6,12.2,1.8439088914585775,4
8,0.0,28.3,13.9,1.3038404810405297,4
8,0.0,29.4,14.4,1.449137674618944,4
8,0.7071067811865476,23.3,15.6,1.61245154965971,2
8,5.70087712549569,22.2,13.3,2.4083189157584592,2
8,3.1937438845342623,20.0,12.8,2.16794833886788,2
8,0.0,18.9,16.1,2.4083189157584592,4
9,2.4083189157584592,19.4,13.9,2.23606797749979,2
9,0.0,19.4,11.1,1.9493588689617927,4
9,0.0,18.3,10.6,1.70293863659264,4
9,0.0,18.3,10.0,1.70293863659264,4
9,0.5477225575051661,20.6,8.9,1.8708286933869707,2
9,2.3021728866442674,16.1,11.7,1.5491933384829668,2
9,0.5477225575051661,21.1,13.3,1.224744871391589,2
9,0.0,22.8,13.3,1.5491933384829668,4
9,0.0,24.4,13.9,1.816590212458495,4
9,0.0,25.0,14.4,1.8973665961010275,1
9,0.0,27.2,15.0,1.760681686165901,4
9,0.0,26.7,14.4,1.449137674618944,4
9,0.7071067811865476,20.6,12.8,1.7320508075688772,2
9,0.0,16.7,10.6,1.8439088914585775,4
9,0.0,17.8,10.0,1.6733200530681511,4
9,1.0,20.0,10.0,1.378404875209022,2
9,1.3416407864998738,18.3,12.8,1.9493588689617927,2
9,0.0,19.4,12.8,1.61245154965971,4
9,0.0,21.1,14.4,2.073644135332772,4
9,2.0248456731316584,22.8,12.2,2.6076809620810595,2
9,0.0,18.3,9.4,1.6431676725154984,1
9,0.0,18.9,7.8,1.4142135623730951,4
9,0.0,20.6,8.3,1.3416407864998738,4
9,0.0,22.2,11.1,1.5811388300841898,1
9,1.4142135623730951,15.6,12.8,1.61245154965971,2
9,0.0,18.3,10.0,1.6431676725154984,4
9,0.0,17.8,7.2,1.9493588689617927,4
9,0.0,21.1,9.4,2.258317958127243,4
9,0.0,21.7,8.9,1.378404875209022,4
9,0.0,18.3,10.0,1.140175425099138,1
10,0.0,21.1,9.4,1.140175425099138,1
10,0.0,15.6,10.0,1.70293863659264,1
10,0.0,19.4,11.1,2.1908902300206643,4
10,0.0,22.8,10.0,1.9235384061671346,4
10,0.0,23.3,9.4,1.2649110640673518,4
10,0.0,18.3,10.0,1.61245154965971,0
10,3.146426544510455,16.1,13.9,1.4832396974191326,2
10,0.0,18.9,13.3,1.0488088481701516,1
10,0.5477225575051661,19.4,12.2,1.61245154965971,2
10,5.357238094391549,21.1,13.3,2.16794833886788,2
10,0.0,17.8,10.6,1.61245154965971,4
10,2.1447610589527217,18.3,10.6,1.6733200530681511,2
10,1.140175425099138,16.7,9.4,1.7888543819998317,2
10,0.0,15.0,10.0,2.23606797749979,1
10,0.0,21.1,9.4,1.8439088914585775,1
10,0.0,20.0,8.9,1.140175425099138,4
10,0.5477225575051661,19.4,11.7,1.140175425099138,2
10,1.9493588689617927,15.0,12.8,1.4142135623730951,2
10,0.5477225575051661,17.2,12.2,1.61245154965971,2
10,0.0,17.8,10.6,1.3416407864998738,1
10,0.0,16.1,8.3,1.140175425099138,1
10,0.0,16.1,8.9,1.6431676725154984,1
10,0.0,12.8,7.2,1.61245154965971,1
10,0.0,15.0,8.9,1.70293863659264,1
10,2.9832867780352594,19.4,8.9,1.8439088914585775,2
10,2.6267851073127395,12.2,10.0,2.1447610589527217,2
10,0.0,16.1,7.8,1.3038404810405297,1
10,1.816590212458495,13.9,11.1,1.6733200530681511,2
10,1.3416407864998738,15.0,12.2,2.16794833886788,2
10,4.39317652729776,17.2,11.7,2.588435821108957,2
10,5.744562646538029,15.6,11.7,2.6832815729997477,2
11,5.118593556827891,12.2,8.9,2.449489742783178,2
11,0.5477225575051661,11.1,7.2,1.6733200530681511,2
11,0.8944271909999159,10.6,5.0,1.1832159566199232,2
11,0.0,10.0,3.3,1.4832396974191326,4
11,1.140175425099138,11.7,7.8,1.51657508881031,2
11,0.0,15.6,8.3,1.6431676725154984,1
11,3.5637059362410923,12.2,9.4,1.7320508075688772,2
11,2.569046515733026,11.1,7.8,1.3416407864998738,2
11,1.816590212458495,10.0,5.0,1.140175425099138,2
11,1.140175425099138,11.1,3.9,1.9748417658131499,2
11,1.224744871391589,11.1,6.1,2.1447610589527217,2
11,3.146426544510455,11.1,5.0,2.258317958127243,2
11,5.787918451395113,13.3,9.4,2.5495097567963922,2
11,6.870225614927067,9.4,6.1,2.1213203435596424,2
11,4.732863826479693,8.9,2.2,2.0248456731316584,2
11,1.4142135623730951,8.9,1.7,2.0,2
11,5.431390245600108,13.3,6.7,2.8284271247461903,2
11,1.224744871391589,8.9,3.3,1.9493588689617927,2
11,1.4142135623730951,8.9,2.8,2.04939015319192,2
11,0.0,8.3,0.6,2.0,1
11,0.0,8.9,0.6,2.16794833886788,4
11,0.0,10.0,1.7,1.760681686165901,1
11,1.7320508075688772,6.7,0.0,1.140175425099138,2
11,2.6645825188948455,6.7,2.8,2.1213203435596424,2
11,0.0,7.2,0.0,2.3874672772626644,4
11,0.0,9.4,-1.0,2.073644135332772,4
11,0.0,9.4,-1.6,1.7320508075688772,4
11,0.0,7.2,-2.7,1.0,4
11,0.0,1.7,-2.1,0.9486832980505138,1
11,0.7071067811865476,5.6,-3.8,1.3038404810405297,2
12,3.492849839314596,10.0,3.9,1.8708286933869707,2
12,1.5811388300841898,10.6,4.4,2.23606797749979,2
12,3.5637059362410923,15.6,7.8,2.4289915602982237,2
12,1.4142135623730951,10.6,6.1,2.16794833886788,2
12,3.96232255123179,10.0,6.1,2.0,2
12,3.3466401061363023,12.8,7.2,2.4289915602982237,2
12,5.2345009313209605,11.1,8.3,1.8439088914585775,2
12,7.355270219373317,15.6,10.0,2.4899799195977463,2
12,3.6742346141747673,12.2,7.8,2.5099800796022267,2
12,3.0659419433511785,11.7,6.1,2.7386127875258306,2
12,0.5477225575051661,9.4,4.4,1.6733200530681511,2
12,4.0,8.9,5.6,2.3664319132398464,2
12,1.140175425099138,7.8,6.1,2.4698178070456938,2
12,0.0,7.8,1.7,1.3038404810405297,4
12,1.224744871391589,6.7,1.1,1.70293863659264,2
12,1.8973665961010275,6.1,2.8,1.51657508881031,2
12,4.669047011971501,6.7,3.9,2.449489742783178,2
12,4.301162633521313,8.9,4.4,2.258317958127243,2
12,0.0,8.3,2.8,2.0248456731316584,1
12,2.073644135332772,7.8,4.4,2.588435821108957,2
12,5.2345009313209605,5.6,2.8,2.073644135332772,2
12,2.1447610589527217,7.8,2.8,2.23606797749979,2
12,2.4698178070456938,5.0,2.8,2.756809750418044,2
12,1.5811388300841898,5.6,2.2,2.073644135332772,2
12,2.4083189157584592,5.0,2.2,1.224744871391589,2
12,0.0,4.4,0.0,1.5811388300841898,4
12,2.932575659723036,4.4,1.7,1.70293863659264,2
12,1.224744871391589,5.0,1.7,1.140175425099138,2
12,0.0,7.2,0.6,1.61245154965971,1
12,0.0,5.6,-1.0,1.8439088914585775,4
12,0.0,5.6,-2.1,1.8708286933869707,4
